"","X","day","arm","reward","user1","user2","user3","user4","user5"
"4697",67059,1,10,0,0.451237,0.005635,0.328312,0.206375,0.008441
"4698",1457288,1,8,0,0.001246,0.000157,0.000235,0.002277,0.996085
"4699",1787152,1,3,0,0.105243,0.005009,0.259133,0.630423,0.000192
"4700",815154,1,9,0,0.71894,0.008694,0.189074,0.080397,0.002896
"4701",549592,1,8,0,0.498943,0.060651,0.155239,0.284192,0.000975
"4702",659435,1,5,0,0.012772,3.2e-05,0.967103,0.020077,1.7e-05
"4703",1844744,1,7,0,0.025097,0.000417,0.867997,0.106261,0.000229
"4704",1762718,1,7,0,0.045513,0.038097,0.072377,0.843956,5.7e-05
"4705",1074977,1,10,0,0.406154,0.005223,0.396727,0.188828,0.003068
"4706",130572,1,1,1,0.739046,0.068732,0.055614,0.135232,0.001375
"4707",148192,1,1,0,0.630989,0.093053,0.054169,0.208236,0.013554
"4708",751738,1,8,0,0.550611,0.065128,0.061431,0.319612,0.003218
"4709",1039564,1,10,0,0.589257,0.219895,0.027237,0.163163,0.000448
"4710",798597,1,2,0,0.077381,0.608669,0.0032,0.310539,0.000211
"4711",665021,1,7,0,0.130947,0.271363,0.024447,0.57302,0.000223
"4712",1020478,1,1,0,0.130005,0.00868,0.127824,0.730591,0.002899
"4713",1410289,1,6,0,0.123304,0.029242,0.181768,0.664577,0.001109
"4714",296426,1,7,0,0.626991,0.144619,0.023575,0.197931,0.006883
"4715",30891,1,1,0,0.009976,0.120519,0.001719,0.867649,0.000137
"4716",1342351,1,9,1,0.076055,0.506868,0.004693,0.412286,9.9e-05
"4717",1694538,1,8,0,0.210775,0.000551,0.715758,0.065905,0.007011
"4718",1895527,1,5,0,0.022504,0.001109,0.370457,0.605843,8.7e-05
"4719",792626,1,3,0,0.05778,0.000952,0.532883,0.407668,0.000716
"4720",333210,1,7,0,0.000243,6e-06,7.2e-05,0.00025,0.999429
"4721",807171,1,3,0,0.004115,2.7e-05,0.004591,0.003855,0.987412
"4722",8135,1,10,0,0.000313,0,0.999561,0.000126,0
"4723",673439,1,1,0,0.714095,0.111203,0.047204,0.120645,0.006852
"4724",759647,1,7,0,0.000617,0,0.976685,0.022664,3.4e-05
"4725",1170412,1,9,0,0.124384,0.007654,0.759364,0.10859,8e-06
"4726",1901735,1,4,0,0.007377,2.4e-05,0.880772,0.111705,0.000122
"4727",1149276,1,2,0,0.553029,0.045877,0.094129,0.291508,0.015457
"4728",1595980,1,1,0,0.22673,0.16283,0.023482,0.585215,0.001742
"4729",1014556,1,7,0,0.038751,0.009239,0.000295,0.002259,0.949456
"4730",605569,1,1,0,0.046513,0.003611,0.391186,0.558558,0.000132
"4731",535411,1,5,1,0.002675,3.2e-05,0.735933,0.261209,0.000151
"4732",1990210,1,7,0,0.025761,0.57748,0.001439,0.395294,2.5e-05
"4733",715954,1,6,0,0.365996,0.021596,0.131433,0.44236,0.038614
"4734",1342149,1,3,0,0.022323,0.001504,0.003602,0.021223,0.951348
"4735",1619783,1,1,0,0.302171,0.036154,0.179028,0.481487,0.00116
"4736",1502597,1,8,0,0.576683,0.065731,0.053442,0.292128,0.012016
"4737",1221975,1,7,0,0.050883,0.508992,0.009328,0.430792,4e-06
"4738",1658586,1,8,0,0.033947,8.9e-05,0.067714,0.008443,0.889807
"4739",1265934,1,6,0,0.002039,7e-06,0.856083,0.141545,0.000325
"4740",235344,1,1,0,0.010449,4e-05,0.892473,0.097012,2.7e-05
"4741",1103592,1,9,0,0.36465,0.174796,0.035212,0.424173,0.001169
"4742",1685466,1,7,0,0.040219,0.393294,0.001965,0.564077,0.000444
"4743",714399,1,8,0,0.01311,6.3e-05,0.874212,0.112488,0.000127
"4744",398149,1,6,0,0.024899,1.7e-05,0.968327,0.006692,6.5e-05
"4745",1513559,1,1,0,0.037018,0.049087,0.010631,0.902972,0.000293
"4746",1197117,1,6,0,0.664068,0.073064,0.041332,0.212738,0.008798
"4747",944683,1,7,0,0.039971,0.297452,0.005848,0.656626,0.000102
"4748",1514570,1,2,0,0.160961,0.714027,0.000961,0.12213,0.001921
"4749",1157281,1,5,0,0.039649,0.726199,0.000511,0.233574,6.6e-05
"4750",1137866,1,6,0,0.014145,0.971001,1.2e-05,0.014832,1e-05
"4751",981756,1,7,0,0.617456,0.022918,0.174624,0.181108,0.003894
"4752",280835,1,9,0,0.014,0.049406,0.004181,0.932089,0.000324
"4753",1698313,1,4,0,0.116343,0.005037,0.521081,0.35736,0.000179
"4754",1301997,1,9,0,0.560578,0.090421,0.055722,0.287092,0.006188
"4755",631308,1,7,0,0.455305,0.00395,0.370576,0.16841,0.001758
"4756",1413603,1,1,0,0.303241,0.484376,0.017956,0.194272,0.000155
"4757",632213,1,10,0,0.001604,5.1e-05,0.000453,0.003034,0.994858
"4758",560357,1,8,0,0.13004,0.644263,0.005493,0.220072,0.000132
"4759",1055032,1,10,0,0.560578,0.090421,0.055722,0.287092,0.006188
"4760",521846,1,2,1,0.664068,0.073064,0.041332,0.212738,0.008798
"4761",612549,1,2,0,0.553029,0.045877,0.094129,0.291508,0.015457
"4762",342094,1,3,0,0.030642,0.096558,0.00113,0.350519,0.521151
"4763",66178,1,7,0,0.278671,0.094084,0.057401,0.554101,0.015743
"4764",668420,1,6,0,0.454154,0.118657,0.04029,0.384717,0.002182
"4765",1318905,1,10,0,0.210847,0.002377,0.686054,0.100062,0.000659
"4766",1945002,1,7,1,0.602001,0.09217,0.040497,0.254546,0.010785
"4767",343554,1,3,0,0.002027,2e-06,0.988709,0.00926,3e-06
"4768",1382113,1,7,0,0.081412,0.154209,0.000255,0.010877,0.753247
"4769",115146,1,9,0,0.287896,0.003029,0.603406,0.102058,0.00361
"4770",1678797,1,8,0,0.02549,0.1029,0.003453,0.868148,8e-06
"4771",773286,1,7,0,0.107341,0.006951,0.410275,0.474915,0.000518
"4772",1265089,1,1,0,0.121829,0.046126,0.185194,0.646792,6e-05
"4773",250770,1,1,0,0.173448,0.003011,0.756942,0.066591,8e-06
"4774",336437,1,1,0,0.000642,2.1e-05,2.6e-05,5e-05,0.999261
"4775",317484,1,5,0,0.518881,0.105469,0.038981,0.322688,0.013982
"4776",580279,1,3,0,0.020258,4.4e-05,0.861644,0.117666,0.000389
"4777",592436,1,7,0,0.007698,3.4e-05,0.939909,0.04867,0.003689
"4778",346060,1,10,0,0.037434,0.00021,0.864714,0.097525,0.000117
"4779",862611,1,3,0,0.045509,0.235979,0.004556,0.713919,3.7e-05
"4780",583022,1,4,0,0.664068,0.073064,0.041332,0.212738,0.008798
"4781",1281322,1,2,0,0.00225,1e-06,0.995172,0.002577,0
"4782",598513,1,2,0,0.00353,0.000516,0.003844,0.053306,0.938805
"4783",38846,1,2,0,0.553971,0.097956,0.041033,0.299581,0.007459
"4784",33405,1,5,0,0.111895,0.53866,0.003088,0.345439,0.000918
"4785",1749219,1,3,0,0.001307,0.000193,0.062844,0.68946,0.246195
"4786",122352,1,9,0,0.26069,0.000576,0.704862,0.032963,0.00091
"4787",473336,1,2,0,0.006212,0.000958,0.108505,0.884277,4.8e-05
"4788",685991,1,3,0,0.021876,0.000116,0.727893,0.249203,0.000912
"4789",514641,1,4,0,0.36464,0.516879,0.00714,0.111303,3.9e-05
"4790",14342,1,7,0,0.037902,0.000762,0.524348,0.436931,5.6e-05
"4791",560571,1,9,1,0.08902,0.000239,0.860184,0.049484,0.001072
"4792",1148326,1,6,0,0.003254,0.00065,0.106893,0.889196,7e-06
"4793",584670,1,1,0,0.392717,0.004744,0.540087,0.062243,0.000209
"4794",422896,1,7,0,0.000658,1e-05,0.00022,0.000416,0.998696
"4795",1282109,1,8,0,0.401935,0.128801,0.049772,0.417744,0.001748
"4796",371157,1,9,0,0.012032,8.3e-05,0.740821,0.246996,6.8e-05
"4797",1736127,1,10,0,0.553029,0.045877,0.094129,0.291508,0.015457
"4798",1897635,1,7,0,0.01985,0.909263,0.000244,0.070635,8e-06
"4799",1565162,1,3,0,0.005582,9e-06,0.951557,0.042836,1.7e-05
"4800",1542747,1,7,0,0.213558,0.67064,0.001153,0.112731,0.001917
"4801",1203813,1,7,0,0.076062,0.000314,0.6286,0.252117,0.042907
"4802",299257,1,6,0,0.088741,0.469438,0.00282,0.43853,0.000471
"4803",32544,1,1,0,8e-06,0,4e-06,6e-06,0.999982
"4804",513057,1,10,0,0.001123,0.000104,0.00023,0.002969,0.995574
"4805",849540,1,7,0,0.000136,0,0.00089,0.000291,0.998683
"4806",183859,1,3,0,0.054558,0.000135,0.894221,0.050782,0.000304
"4807",1200050,1,9,0,0.731966,0.169505,0.008362,0.071977,0.01819
"4808",1166218,1,6,0,0.003435,6e-06,0.008676,0.000965,0.986918
"4809",1152441,1,9,0,0.068284,0.024406,0.087854,0.819298,0.000157
"4810",799739,1,4,0,0.030836,0.000114,0.907856,0.061041,0.000153
"4811",261334,1,4,0,0.109179,0.006753,0.272118,0.610745,0.001205
"4812",1609221,1,8,0,0.020704,0.000108,0.95361,0.02557,8e-06
"4813",698481,1,1,0,0.401419,0.006753,0.457189,0.132576,0.002062
"4814",634134,1,4,0,0.075156,0.000654,0.637889,0.28495,0.001351
"4815",1140341,1,8,0,0.728889,0.033478,0.177686,0.058837,0.00111
"4816",1113420,1,9,0,0.094802,0.69787,0.002731,0.204563,3.5e-05
"4817",1763989,1,1,0,0.662319,0.1984,0.017445,0.12137,0.000465
"4818",282183,1,8,0,0.013248,0.00014,0.944589,0.041995,2.8e-05
"4819",1579150,1,1,0,0.335345,0.00258,0.511986,0.145702,0.004387
"4820",540306,1,6,0,0.079315,0.059369,0.041799,0.819477,4e-05
"4821",55694,1,9,0,0.025135,0.001184,0.275866,0.697672,0.000144
"4822",24489,1,10,0,0.099803,0.03203,0.191337,0.676513,0.000317
"4823",533276,1,7,0,0.211439,0.009823,0.38875,0.386131,0.003857
"4824",883112,1,9,0,0.052615,0.000664,0.908089,0.038498,0.000135
"4825",1139897,1,6,0,0.272115,0.525575,0.001901,0.200327,8.2e-05
"4826",1755235,1,9,0,0.021698,5.8e-05,0.969135,0.009107,1e-06
"4827",1141060,1,9,0,0.002467,0.385603,0.000124,0.611805,2e-06
"4828",1026328,1,8,0,0.016117,0.000173,0.005694,0.003102,0.974914
"4829",1943683,1,7,0,0.630989,0.093053,0.054169,0.208236,0.013554
"4830",811482,1,9,0,0.111766,0.007139,0.240253,0.637173,0.003669
"4831",1571971,1,6,0,0.008549,0.000101,0.54018,0.449888,0.001283
"4832",1920071,1,9,0,0.016618,0.720287,0.000349,0.262598,0.000147
"4833",1740194,1,9,0,0.487266,0.02633,0.139964,0.345342,0.001098
"4834",1725370,1,1,0,0.015068,2.2e-05,0.965193,0.019698,2e-05
"4835",1774298,1,4,0,0.677317,0.023136,0.165921,0.128527,0.005099
"4836",525923,1,2,0,0.415579,0.057145,0.117647,0.40483,0.004798
"4837",30996,1,3,0,0.535448,0.049251,0.176199,0.238865,0.000236
"4838",342242,1,2,1,0.004402,3.2e-05,0.966925,0.028639,2e-06
"4839",1047894,1,2,0,0.254631,0.0013,0.709782,0.033965,0.000321
"4840",1691574,1,1,0,0.051636,0.000606,0.578742,0.368149,0.000868
"4841",773586,1,1,0,0.024017,0.055649,0.004023,0.915924,0.000387
"4842",130041,1,7,0,0.11839,0.06187,0.063299,0.75612,0.000321
"4843",1699998,1,8,0,0.033854,0.001478,0.48794,0.476449,0.000279
"4844",1206374,1,2,0,0.022877,6.5e-05,0.89697,0.080006,8.2e-05
"4845",252773,1,10,0,0.553029,0.045877,0.094129,0.291508,0.015457
"4846",1652217,1,9,0,0.020545,1.4e-05,0.953383,0.025344,0.000714
"4847",392667,1,1,0,0.063014,0.020534,0.04328,0.871063,0.002108
"4848",816030,1,4,0,0.706773,0.128762,0.046207,0.104513,0.013744
"4849",1184224,1,1,0,0.044407,0.899146,0.000405,0.056034,7e-06
"4850",574993,1,1,0,0.029146,0.000821,0.814094,0.155895,4.3e-05
"4851",1063549,1,9,0,0.016735,0.000226,0.715678,0.266461,9e-04
"4852",1228599,1,7,0,0.002285,0.000902,0.000439,0.009431,0.986944
"4853",1467893,1,1,0,6.9e-05,2e-06,9e-06,4.3e-05,0.999876
"4854",1599721,1,5,1,0.002719,0.001082,0.01686,0.979034,0.000306
"4855",1400742,1,8,0,0.654342,0.010158,0.216678,0.118111,0.000711
"4856",1210217,1,8,0,0.605156,0.077316,0.029215,0.270011,0.018302
"4857",1105871,1,10,0,0.486321,0.06725,0.146545,0.29966,0.000223
"4858",1601498,1,1,0,0.787817,0.013298,0.134189,0.063615,0.00108
"4859",644624,1,8,0,0.063791,0.505881,0.006925,0.423176,0.000227
"4860",1896560,1,1,0,0.605156,0.077316,0.029215,0.270011,0.018302
"4861",1112730,1,6,0,0.036139,0.000677,0.263484,0.692871,0.006829
"4862",1747446,1,1,0,0.002271,1.8e-05,0.001069,0.001451,0.99519
"4863",1572613,1,9,0,0.119231,0.000291,0.836187,0.044059,0.000233
"4864",459902,1,5,0,0.501021,0.028825,0.100072,0.367295,0.002787
"4865",869858,1,6,0,0.145428,0.003728,0.560017,0.288047,0.00278
"4866",1878194,1,10,0,0.605156,0.077316,0.029215,0.270011,0.018302
"4867",1900130,1,8,0,0.00506,3e-06,0.984471,0.01044,2.4e-05
"4868",232030,1,9,0,0.355268,0.25353,0.028841,0.361346,0.001015
"4869",274838,1,7,0,0.028533,0.752903,0.000401,0.218117,4.6e-05
"4870",1414004,1,10,0,0.322746,0.023765,0.201719,0.448249,0.003521
"4871",1636063,1,2,0,0.49632,0.136813,0.039275,0.321542,0.006051
"4872",1759691,1,10,0,0.063456,0.784824,0.00127,0.150356,9.5e-05
"4873",9441,1,2,0,0.630989,0.093053,0.054169,0.208236,0.013554
"4874",1730575,1,7,0,0.005265,6e-06,0.988819,0.005907,3e-06
"4875",387452,1,10,0,0.518881,0.105469,0.038981,0.322688,0.013982
"4876",1381258,1,3,0,0.106133,0.418168,0.000245,0.029197,0.446258
"4877",1055278,1,9,0,0.258297,0.001773,0.658313,0.079241,0.002376
"4878",1306895,1,1,0,0.007482,0,0.991952,0.000531,3.6e-05
"4879",1460422,1,7,0,0.003704,1e-05,0.963207,0.033073,6e-06
"4880",1744806,1,4,0,0.028373,4e-05,0.957026,0.014554,7e-06
"4881",174282,1,9,0,0.081615,0.013707,0.06324,0.833967,0.007471
"4882",1821484,1,10,0,0.081318,0.000744,0.649951,0.267392,0.000595
"4883",1305370,1,6,0,0.518655,0.089053,0.039788,0.324947,0.027556
"4884",804838,1,3,0,0.55231,0.158117,0.021838,0.260913,0.006822
"4885",1971421,1,9,0,0.006923,5.3e-05,0.049021,0.029923,0.91408
"4886",843830,1,10,0,0.01072,0.001305,0.139265,0.848278,0.000432
"4887",1141529,1,7,0,0.131632,0.000762,0.321153,0.065364,0.481088
"4888",167532,1,8,0,0.419094,0.038845,0.112107,0.412732,0.017222
"4889",1638891,1,9,1,0.028506,0.017179,0.011053,0.94305,0.000212
"4890",1503295,1,8,0,0.802924,0.012021,0.147515,0.037085,0.000455
"4891",1897358,1,7,0,0.023038,0.000311,0.287385,0.207963,0.481303
"4892",1174591,1,2,0,0.042037,0.004058,0.265356,0.688521,2.8e-05
"4893",819748,1,2,0,0.009736,7e-06,0.983654,0.0066,2e-06
"4894",1087475,1,3,0,0.021457,2.3e-05,0.942281,0.03591,0.000329
"4895",281108,1,8,0,0.011557,8e-06,0.889914,0.098081,0.00044
"4896",795327,1,1,0,0.332311,0.018992,0.468731,0.179808,0.000159
"4897",968670,1,6,0,0.501286,0.031127,0.226437,0.240998,0.000151
"4898",1670951,1,3,0,0.641519,0.058239,0.056511,0.236365,0.007367
"4899",728476,1,9,0,0.008562,0.001004,0.00023,0.003689,0.986514
"4900",1110888,1,10,1,0.00446,0.990932,1e-06,0.004603,4e-06
"4901",1658982,1,7,0,0.014542,0.000425,0.000455,0.000639,0.983938
"4902",290685,1,5,0,0.605156,0.077316,0.029215,0.270011,0.018302
"4903",1762016,1,9,0,0.664068,0.073064,0.041332,0.212738,0.008798
"4904",1798111,1,10,0,0.553029,0.045877,0.094129,0.291508,0.015457
"4905",1547460,1,8,0,0.664068,0.073064,0.041332,0.212738,0.008798
"4906",132327,1,1,1,0.000888,1e-06,0.971687,0.027363,6.2e-05
"4907",1287715,1,5,0,0.585413,0.15723,0.029164,0.218324,0.009869
"4908",488392,1,1,0,0.001325,0,0.987671,0.010936,6.8e-05
"4909",1551042,1,8,1,0.055164,0.01947,0.038078,0.88606,0.001228
"4910",1022537,1,9,0,0.090933,0.00108,0.833512,0.074413,6.2e-05
"4911",1264283,1,3,0,0.58589,0.002336,0.385708,0.025564,0.000501
"4912",818948,1,4,0,0.001311,1e-06,0.997506,0.001182,0
"4913",1578226,1,8,0,0.023963,0.972111,2.5e-05,0.003896,6e-06
"4914",327206,1,9,0,0.149104,0.042127,0.050017,0.757751,0.001001
"4915",270074,1,4,0,0.012273,1.2e-05,0.97974,0.007962,1.3e-05
"4916",806887,1,8,0,0.010374,2e-06,0.984308,0.00522,9.6e-05
"4917",1724986,1,9,0,0.535564,0.17602,0.030079,0.256674,0.001663
"4918",64001,1,6,0,0.035715,0.000409,0.850519,0.113315,4.3e-05
"4919",1046813,1,9,0,0.618589,0.004226,0.238552,0.134565,0.004068
"4920",980651,1,2,0,0.546292,0.128613,0.034553,0.276694,0.013848
"4921",1820828,1,1,0,0.022582,0.00234,0.002576,0.00992,0.962582
"4922",1038232,1,10,0,0.080136,0.002759,0.532088,0.383804,0.001214
"4923",1447064,1,6,0,0.069179,0.000895,0.836718,0.093203,4e-06
"4924",1066171,1,7,0,0.016557,7e-06,0.981351,0.00208,4e-06
"4925",941130,1,5,0,0.05595,0.909043,0.000115,0.034886,7e-06
"4926",491294,1,5,1,0.058567,0.005412,0.236621,0.698385,0.001015
"4927",1107286,1,7,0,0.246581,0.014722,0.404192,0.334119,0.000386
"4928",467423,1,1,0,0.727411,0.087936,0.057419,0.126489,0.000744
"4929",374843,1,7,0,0.019201,0.008303,0.000959,0.008066,0.963472
"4930",1070188,1,8,0,0.065127,7.4e-05,0.914119,0.020258,0.000422
"4931",96147,1,9,0,0.423612,0.336972,0.047753,0.191661,2e-06
"4932",48438,1,5,0,0.004731,0.000433,0.000635,0.003781,0.990421
"4933",322919,1,4,0,0.255072,0.001985,0.673516,0.068459,0.000967
"4934",1950508,1,2,0,0.023751,0.036479,0.000232,0.028122,0.911416
"4935",1494001,1,10,0,0.553029,0.045877,0.094129,0.291508,0.015457
"4936",1952205,1,6,0,0.122705,0.004594,0.312249,0.560004,0.000448
"4937",167595,1,8,0,0.14363,0.025285,0.172951,0.658047,8.8e-05
"4938",1636723,1,7,0,0.172655,0.003126,0.689035,0.135066,0.000119
"4939",1840704,1,6,0,0.016544,6e-06,0.981857,0.001578,1.5e-05
"4940",251420,1,10,0,0.021333,0.96579,1.5e-05,0.012856,6e-06
"4941",122342,1,9,0,0.532267,0.005908,0.336561,0.122759,0.002505
"4942",1718921,1,5,0,0.225225,0.762868,0.000167,0.011727,1.4e-05
"4943",769225,1,6,0,0.125306,0.765916,0.000688,0.106935,0.001155
"4944",1851128,1,9,0,0.00221,1.4e-05,0.003918,0.002811,0.991046
"4945",306164,1,3,0,0.012524,4e-06,0.144757,0.001191,0.841525
"4946",767865,1,1,0,0.010519,0.005688,0.025575,0.95794,0.000277
"4947",1828427,1,1,0,0.055189,0.00898,0.054563,0.880642,0.000627
"4948",1445587,1,2,0,0.007116,0.00041,0.001595,0.009283,0.981597
"4949",1189861,1,10,0,0.362606,0.111823,0.042465,0.482938,0.000169
"4950",1793537,1,2,0,0.121053,0.012591,0.200759,0.665424,0.000174
"4951",117925,1,9,0,0.576683,0.065731,0.053442,0.292128,0.012016
"4952",1642550,1,10,0,0.00981,4e-05,0.773507,0.194692,0.021952
"4953",464837,1,10,0,0.041157,0.007233,0.08124,0.869731,0.000639
"4954",1011079,1,7,0,0.001551,1e-06,0.996835,0.001612,0
"4955",41345,1,4,0,0.316795,0.348995,0.01168,0.322339,0.000191
"4956",846080,1,3,0,6.9e-05,2e-06,9e-06,4.3e-05,0.999876
"4957",149664,1,7,0,0.010805,2.7e-05,0.906188,0.082874,0.000106
"4958",319398,1,2,1,0.009285,0.00587,0.020887,0.963069,0.000889
"4959",1962998,1,2,1,0.739046,0.068732,0.055614,0.135232,0.001375
"4960",1855798,1,8,0,0.316146,0.000635,0.629041,0.052807,0.001371
"4961",565907,1,10,0,0.020887,0.670994,0.00034,0.307593,0.000185
"4962",1306178,1,3,1,0.05141,0.006033,0.042199,0.899,0.001357
"4963",948252,1,9,0,0.03789,0.441621,0.001183,0.518611,0.000695
"4964",1304207,1,7,0,0.231865,0.072444,0.107554,0.58244,0.005697
"4965",1424541,1,8,0,0.036799,0.00081,0.505632,0.45604,0.00072
"4966",785625,1,3,0,0.004908,7.5e-05,0.006915,0.002276,0.985826
"4967",1328599,1,8,0,0.168384,0.002456,0.626456,0.201905,0.000799
"4968",1730486,1,6,0,0.003634,1.7e-05,0.016126,0.013554,0.966669
"4969",1111605,1,3,0,0.001052,0,0.998334,0.000602,1.3e-05
"4970",842469,1,7,0,0.018792,0.699769,0.000144,0.281133,0.000163
"4971",1263930,1,4,0,0.012939,0.015014,0.000255,0.022198,0.949594
"4972",1856028,1,3,1,0.052001,0.003847,0.001155,0.006273,0.936725
"4973",1181664,1,10,0,0.000116,1.8e-05,1e-06,2.3e-05,0.999843
"4974",1599739,1,1,0,0.041114,0.002471,0.358742,0.59731,0.000363
"4975",1778823,1,7,0,0.010235,0.087983,0.004392,0.897385,5e-06
"4976",1452027,1,3,0,0.410343,0.005042,0.51669,0.067158,0.000767
"4977",1382279,1,1,0,0.025912,0.000108,0.919389,0.054131,0.00046
"4978",246622,1,2,0,0.074364,0.000191,0.894612,0.03064,0.000194
"4979",177164,1,9,0,0.664068,0.073064,0.041332,0.212738,0.008798
"4980",1640522,1,6,0,0.514069,0.015261,0.184021,0.279391,0.007258
"4981",72748,1,10,0,0.337999,0.003993,0.555271,0.10128,0.001456
"4982",1969287,1,1,0,0.115398,0.170169,0.002928,0.681847,0.029657
"4983",1422419,1,7,0,0.526426,0.033366,0.070982,0.301967,0.067259
"4984",776496,1,1,0,0.664068,0.073064,0.041332,0.212738,0.008798
"4985",1043046,1,10,0,0.131165,0.371951,0.00591,0.490542,0.000432
"4986",602000,1,1,0,0.622403,0.282059,0.00912,0.085402,0.001015
"4987",314459,1,6,0,0.227412,0.002171,0.681522,0.08823,0.000666
"4988",1085787,1,7,0,0.005828,0.001532,0.001034,0.050853,0.940753
"4989",1267421,1,10,0,0.010679,0.006445,0.041904,0.940728,0.000243
"4990",592738,1,1,0,0.210646,0.52111,0.002698,0.26038,0.005166
"4991",1993343,1,10,0,0.015036,0.66165,0.000335,0.322961,1.8e-05
"4992",1855172,1,8,0,0.286098,0.008879,0.24531,0.451876,0.007836
"4993",193874,1,1,0,0.004131,0.42273,3.7e-05,0.573075,2.7e-05
"4994",972017,1,6,0,0.004859,3e-06,0.980996,0.014123,1.8e-05
"4995",125906,1,3,0,0.647656,0.108903,0.046651,0.196331,0.000459
"4996",1563852,1,10,0,0.601623,0.003634,0.313609,0.062204,0.018931
"4997",655280,1,8,0,0.621803,0.0212,0.227222,0.129399,0.000376
"4998",1959198,1,3,0,0.0173,0.939775,2.7e-05,0.011772,0.031126
"4999",1951096,1,1,1,0.602001,0.09217,0.040497,0.254546,0.010785
"5000",1965325,1,6,0,0.019636,0.017311,0.023315,0.938384,0.001354
"5001",1112172,1,7,0,0.119408,0.152773,0.021126,0.706437,0.000255
"5002",1791101,1,9,0,0.020787,3.8e-05,0.96283,0.016336,9e-06
"5003",164127,1,1,0,0.344848,0.049201,0.113394,0.483659,0.008898
"5004",660804,1,9,0,0.360324,0.04357,0.119735,0.4758,0.000572
"5005",442643,1,6,0,0.000494,1.5e-05,8.4e-05,0.000416,0.998991
"5006",1133186,1,3,0,0.023964,8.3e-05,0.195091,0.079368,0.701494
"5007",2744,1,10,0,0.028011,0.023502,0.03088,0.917587,2e-05
"5008",242344,1,1,0,0.000202,6e-06,1.9e-05,5.1e-05,0.999721
"5009",125988,1,1,0,0.363435,0.001461,0.57805,0.055162,0.001892
"5010",339247,1,4,0,0.009257,4e-06,0.986378,0.004359,2e-06
"5011",289500,1,8,0,0.116839,0.705271,0.004273,0.173588,2.9e-05
"5012",1478591,1,8,0,0.000671,0,0.012216,0.000262,0.98685
"5013",836921,1,10,0,0.001119,0,0.982158,0.016618,0.000104
"5014",998691,1,8,0,0.80095,0.032061,0.057285,0.107123,0.002581
"5015",1098565,1,8,0,0.143261,8.2e-05,0.846981,0.006829,0.002847
"5016",185081,1,9,0,0.002267,0.000425,0.036162,0.960813,0.000332
"5017",1630874,1,9,0,0.118355,0.002609,0.479496,0.398219,0.001321
"5018",1945180,1,7,0,0.789835,0.190227,0.002844,0.015784,0.00131
"5019",785447,1,10,0,0.089097,0.00222,0.273682,0.632489,0.002512
"5020",392178,1,6,0,0.261991,0.000909,0.712246,0.024826,2.7e-05
"5021",838519,1,6,0,0.104774,0.029479,0.196383,0.638736,0.030627
"5022",1818613,1,1,0,0.156448,0.209578,0.005297,0.628331,0.000346
"5023",321984,1,8,0,0.026044,0.658131,0.001458,0.314356,1.1e-05
"5024",295102,1,7,0,0.030235,0.001374,0.291124,0.670642,0.006624
"5025",1083940,1,1,0,0.016677,0.179913,0.001616,0.801492,0.000301
"5026",1894310,1,4,0,0.007305,0.004275,0.000431,0.027662,0.960327
"5027",1005476,1,4,0,0.55231,0.158117,0.021838,0.260913,0.006822
"5028",112389,1,4,0,0.618809,0.078446,0.056587,0.240436,0.005722
"5029",1497577,1,9,0,0.300877,0.000618,0.679068,0.018155,0.001283
"5030",421889,1,7,0,0.000658,1e-05,0.00022,0.000416,0.998696
"5031",959548,1,1,0,0.55231,0.158117,0.021838,0.260913,0.006822
"5032",1111866,1,3,0,0.086353,0.422749,0.001684,0.48645,0.002763
"5033",1111947,1,1,0,0.525706,0.101424,0.044485,0.325624,0.002761
"5034",781935,1,3,0,0.059946,0.002474,0.00764,0.058299,0.871641
"5035",630462,1,1,0,0.002535,2e-06,0.991759,0.005701,3e-06
"5036",1492208,1,5,0,0.00479,0.989344,1e-06,0.005864,1e-06
"5037",404882,1,1,0,0.044263,0.000374,0.798582,0.156703,7.7e-05
"5038",1772844,1,9,1,0.017741,0.000815,0.80404,0.177401,3e-06
"5039",333147,1,1,0,0.418299,0.538498,0.001693,0.03941,0.0021
"5040",1153060,1,6,0,0.002532,0.970918,5e-06,0.026448,9.6e-05
"5041",1925242,1,1,0,0.033224,3e-05,0.963756,0.002986,3e-06
"5042",1306740,1,5,0,0.394837,0.001895,0.56649,0.035997,0.000781
"5043",1024243,1,4,0,0.674688,0.153283,0.033227,0.137228,0.001575
"5044",1342134,1,3,0,0.626991,0.144619,0.023575,0.197931,0.006883
"5045",560503,1,9,0,0.139406,0.001315,0.802295,0.056893,9.1e-05
"5046",215845,1,9,0,0.001852,6e-06,0.970034,0.028098,1.1e-05
"5047",1370354,1,7,0,0.203206,0.000699,0.691523,0.101832,0.00274
"5048",1029418,1,2,0,0.025817,0.000168,0.810268,0.163578,0.000169
"5049",1392833,1,8,1,0.551245,0.099795,0.044276,0.289815,0.014869
"5050",697954,1,1,0,0.489847,0.060879,0.101672,0.344232,0.003369
"5051",37281,1,8,0,0.204765,0.34391,0.041186,0.410098,4e-05
"5052",343416,1,6,0,0.001015,1e-06,0.985485,0.013497,1e-06
"5053",870195,1,9,0,0.338115,0.094753,0.130935,0.434877,0.00132
"5054",1878821,1,10,0,0.019141,5.2e-05,0.946468,0.034316,2.3e-05
